order_item_id,bill_id,restaurant_location,menu_item_id,menu_category,quantity_ordered,unit_selling_price,item_subtotal_amount,preparation_time_minutes,item_notes,beverage_temperature
OI402,B640,MILAN ,M5,Pizza ,1,363,539,70,,Hot
OI403,B2139,Milan,M47,PASTA,3,533,561,15,Extra cheese,Hot
OI404,B1577,Rome,M10,Pasta,3,498,286,11,,Hot
OI405,B1276,milan,M22,PASTA,3,358,715,28,Extra cheese,Hot
OI406,B2140,Florence,M43,Beverage,1,789,664,27,,Hot
OI407,B2844,Florence,M40,PASTA,1,670,770,0,,
OI408,B3355,Florence,MX2,PASTA,1,734,1115,101,,
OI409,B327,ROME,M47,Pasta,2,448,266,81,,Cold
OI410,B2337,Milan,M23,Beverage,3,389,907,0,,
OI411,B2860,milan,M44,Pasta,1,693,209,0,Extra cheese,Cold
OI412,B2470,ROME,M20,pizza,2,667,783,106,,Hot
OI413,B3044,Milan,M40,pizza,3,455,951,29,,
OI414,B2614,Rome,M50,Beverage,1,342,1138,0,,Hot
OI415,B2775,MILAN ,M44,pizza,3,305,426,8,,
OI416,B1682,Florence,M12,pizza,1,346,1065,31,Extra cheese,
OI417,B108,Florence,MX1,Beverage,2,250,841,30,,Hot
OI418,B821,MILAN ,M28,PASTA,2,532,606,14,,Cold
OI419,B3484,Florence,M47,PASTA,1,617,1498,0,,Hot
OI420,B2849,milan,M43,Pizza ,1,553,505,0,,
OI421,B267,Florence,M22,Pizza ,3,453,261,75,,
OI422,B764,MILAN ,M11,PASTA,3,611,764,33,Extra cheese,Cold
OI423,B253,Rome,M28,Pizza ,2,488,534,86,,Hot
OI424,B1912,Florence,M43,Pasta,2,736,362,0,Extra cheese,Hot
OI425,B448,MILAN ,M9,pizza,3,209,961,98,,Hot
OI426,B430,Florence,M8,Beverage,2,514,1400,6,,
OI427,B285,Florence,M4,Pasta,2,373,593,9,Extra cheese,Hot
OI428,B127,ROME,M19,Beverage,1,216,1048,23,,Hot
OI429,B301,Rome,M4,Pasta,3,481,623,9,,Hot
OI430,B889,MILAN ,M6,Beverage,3,666,1325,25,,Hot
OI431,B3158,Rome,M28,pizza,3,318,747,76,,Cold
OI432,B3839,MILAN ,M5,Pizza ,1,780,919,77,,Cold
OI433,B1943,Florence,M4,PASTA,1,550,671,0,,Cold
OI434,B501,Milan,M8,Pizza ,1,682,397,21,Extra cheese,Hot
OI435,B1079,Milan,M8,Pizza ,1,631,866,5,Extra cheese,Cold
OI436,B766,MILAN ,M21,PASTA,1,236,1217,0,,Hot
OI437,B29,milan,M29,pizza,3,232,1317,80,Extra cheese,Hot
OI438,B1232,ROME,M2,Beverage,2,235,1448,103,,Cold
OI439,B3137,milan,M15,Pizza ,1,301,230,0,Extra cheese,Hot
OI440,B3867,Florence,M50,pizza,1,226,1418,0,Extra cheese,
OI441,B1851,Milan,M46,Beverage,1,389,1257,38,Extra cheese,Hot
OI442,B1374,ROME,M46,pizza,3,353,928,0,,
OI443,B1355,milan,M3,Pizza ,2,466,555,75,Extra cheese,Cold
OI444,B2562,Rome,M39,Pizza ,2,761,328,10,,Hot
OI445,B2317,Florence,M41,PASTA,3,679,503,0,Extra cheese,Cold
OI446,B2019,Rome,M31,Beverage,3,439,989,89,,Hot
OI447,B2021,ROME,M1,PASTA,2,255,1230,19,,
OI448,B2846,milan,M15,Pasta,2,665,1380,63,,
OI449,B1020,Rome,MX1,Pizza ,1,596,535,6,,
OI450,B3325,Florence,M21,Pasta,3,343,981,63,Extra cheese,Cold
OI451,B3896,Rome,M38,Pasta,1,220,1335,60,,
OI452,B111,ROME,M48,PASTA,3,688,1000,35,,
OI453,B1710,milan,M15,PASTA,3,554,290,85,,
OI454,B2021,Milan,M28,pizza,2,220,1277,0,,Hot
OI455,B2781,Milan,M39,Beverage,1,244,1052,0,Extra cheese,
OI456,B2419,ROME,M49,Pasta,2,579,1082,0,Extra cheese,
OI457,B3068,Milan,M19,PASTA,2,416,1055,0,,Hot
OI458,B2864,ROME,M12,Beverage,3,243,1101,65,,
OI459,B2068,Florence,M8,pizza,3,749,631,91,,
OI460,B59,milan,M16,Pasta,2,653,771,10,,Cold
OI461,B1364,Milan,M24,Pasta,2,392,1211,0,Extra cheese,Hot
OI462,B1362,MILAN ,M29,PASTA,1,529,307,75,,Hot
OI463,B3716,ROME,M13,Pasta,1,634,1215,23,,Cold
OI464,B3615,Rome,M26,pizza,1,532,353,25,Extra cheese,
OI465,B2023,milan,M19,Beverage,1,708,202,0,,Cold
OI466,B2236,Florence,M3,Pasta,1,704,1305,0,,Hot
OI467,B1021,milan,M41,Pasta,3,355,690,0,,Hot
OI468,B2447,ROME,M44,Pasta,3,675,911,105,Extra cheese,Cold
OI469,B467,Rome,M26,Pasta,3,218,1221,30,,
OI470,B197,milan,M18,Beverage,2,608,353,0,,
OI471,B692,Florence,M30,Pizza ,1,641,414,6,Extra cheese,Hot
OI472,B694,Rome,M47,Pasta,3,384,1271,24,,
OI473,B1357,milan,M38,Pasta,3,743,1403,84,Extra cheese,Cold
OI474,B3700,ROME,M17,Beverage,1,396,1398,33,,
OI475,B3947,ROME,M5,Pasta,1,438,1308,23,,Hot
OI476,B3215,MILAN ,M41,pizza,2,429,659,0,,
OI477,B2646,ROME,M3,Pasta,3,537,1097,74,,
OI478,B1254,Rome,M29,PASTA,1,741,646,71,Extra cheese,Hot
OI479,B54,MILAN ,M11,Beverage,1,698,1300,0,,Cold
OI480,B2968,Milan,M43,pizza,1,363,428,32,Extra cheese,Hot
OI481,B3362,ROME,M34,Pizza ,1,290,240,29,,
OI482,B3628,Rome,M40,Beverage,3,363,835,13,,Cold
OI483,B2263,ROME,M9,PASTA,3,537,713,100,,
OI484,B1207,MILAN ,M41,Pasta,3,438,1376,0,Extra cheese,Hot
OI485,B3058,Rome,M17,Pizza ,3,223,1271,12,Extra cheese,
OI486,B1603,milan,M3,Beverage,3,614,877,71,Extra cheese,
OI487,B3655,Milan,M15,pizza,3,406,245,35,Extra cheese,Hot
OI488,B2532,MILAN ,M3,Beverage,3,708,1257,0,,Cold
OI489,B255,Florence,M33,PASTA,1,483,852,71,Extra cheese,Hot
OI490,B2470,Florence,M42,pizza,2,479,378,0,,
OI491,B2134,MILAN ,M7,Pizza ,3,514,496,27,,Hot
OI492,B2156,Milan,M9,PASTA,3,564,321,88,,Cold
OI493,B1829,MILAN ,M22,Pasta,1,528,589,90,Extra cheese,Cold
OI494,B2921,Florence,M4,PASTA,2,663,627,0,,Hot
OI495,B3982,Rome,M17,pizza,1,564,390,0,,
OI496,B1295,Rome,M28,Pasta,3,481,1241,15,Extra cheese,Hot
OI497,B1707,ROME,M20,pizza,1,654,1280,15,Extra cheese,Cold
OI498,B3050,Rome,M32,PASTA,1,596,339,21,,Hot
OI499,B2018,MILAN ,M43,Pasta,3,586,827,117,,Hot
OI500,B3381,ROME,M47,PASTA,2,622,1246,117,,
OI501,B2682,milan,M28,Pizza ,3,455,1481,40,,Cold
OI502,B1346,Milan,M17,PASTA,1,504,1164,12,,Hot
OI503,B1851,Florence,M18,Pasta,1,744,534,31,Extra cheese,Cold
OI504,B3950,milan,M22,Beverage,1,585,1180,0,,Cold
OI505,B3120,MILAN ,M17,pizza,1,439,824,108,,
OI506,B1839,ROME,M24,pizza,2,442,1017,0,,
OI507,B202,MILAN ,M38,Pizza ,1,539,726,21,,
OI508,B3590,Florence,M46,PASTA,3,211,339,106,,Cold
OI509,B3165,ROME,M45,PASTA,2,263,758,92,,
OI510,B602,Rome,M34,Pasta,2,730,677,101,,Hot
OI511,B101,ROME,M9,Beverage,3,677,691,40,,Hot
OI512,B3290,Milan,M18,PASTA,3,465,1296,79,,
OI513,B2152,Florence,M25,Beverage,3,771,1473,94,,Cold
OI514,B817,Florence,M17,PASTA,2,369,829,33,,Hot
OI515,B1438,ROME,M29,Pizza ,1,691,1299,10,,Cold
OI516,B643,Florence,M5,Pizza ,1,587,1170,75,Extra cheese,
OI517,B2029,Milan,M13,pizza,1,420,354,12,,
OI518,B493,milan,M28,pizza,3,606,1464,93,Extra cheese,
OI519,B3000,Rome,M28,Pizza ,1,277,1228,13,,
OI520,B3989,Florence,M41,PASTA,1,463,1211,101,,Cold
OI521,B174,Rome,M44,Pasta,2,653,388,93,Extra cheese,Cold
OI522,B1886,milan,M40,pizza,2,749,958,16,,
OI523,B2060,Milan,M4,Beverage,1,499,343,19,,Cold
OI524,B1398,milan,M18,pizza,2,298,334,27,Extra cheese,Hot
OI525,B3513,Milan,M12,Beverage,1,779,882,0,Extra cheese,Hot
OI526,B1848,Rome,M2,Pizza ,2,637,1440,0,,Hot
OI527,B3250,MILAN ,M26,pizza,1,766,602,17,,Cold
OI528,B1321,milan,M1,pizza,1,448,558,0,,Cold
OI529,B3883,Florence,M20,Pizza ,2,535,1420,78,Extra cheese,
OI530,B2480,ROME,M23,Pizza ,2,243,676,11,,Cold
OI531,B1756,Florence,M35,PASTA,2,765,601,0,,Hot
OI532,B1351,MILAN ,M20,Pizza ,1,605,1164,92,,Cold
OI533,B2051,milan,M28,Pizza ,3,507,838,117,Extra cheese,Hot
OI534,B125,Rome,M43,PASTA,1,622,1118,0,Extra cheese,Hot
OI535,B1545,Milan,M46,pizza,1,794,803,99,,Hot
OI536,B367,milan,M40,pizza,2,468,635,26,Extra cheese,
OI537,B1980,milan,M35,Pasta,3,792,624,0,,Hot
OI538,B567,milan,M2,Beverage,1,717,593,7,,
OI539,B3894,Florence,M50,pizza,3,557,810,0,,
OI540,B3081,Florence,M4,Pizza ,3,235,686,79,,Hot
OI541,B3541,Florence,M21,pizza,2,733,234,111,,Hot
OI542,B3360,milan,M18,PASTA,2,200,932,0,,Hot
OI543,B3013,Milan,M7,pizza,2,788,880,0,Extra cheese,Cold
OI544,B2439,Milan,M48,Beverage,2,248,1433,9,,Hot
OI545,B2008,Rome,M42,pizza,3,782,463,6,Extra cheese,Cold
OI546,B2221,milan,M41,Pizza ,1,783,255,86,,Hot
OI547,B3098,MILAN ,M6,PASTA,3,626,236,0,Extra cheese,Cold
OI548,B1491,milan,M41,pizza,3,704,625,0,Extra cheese,Cold
OI549,B137,MILAN ,M8,PASTA,2,406,1491,0,,Cold
OI550,B3954,Florence,M28,PASTA,2,774,1319,101,Extra cheese,Hot
OI551,B3540,MILAN ,MX2,Beverage,2,244,742,77,Extra cheese,Cold
OI552,B1322,Milan,M23,Pizza ,3,415,533,23,Extra cheese,Cold
OI553,B3100,Florence,MX1,pizza,1,282,1358,0,Extra cheese,Hot
OI554,B2568,milan,M1,Beverage,3,793,350,30,,Cold
OI555,B2815,ROME,M2,pizza,1,274,1239,103,,
OI556,B3586,Milan,M46,pizza,3,393,1441,69,,Hot
OI557,B3248,Florence,M33,Beverage,3,346,868,113,,Cold
OI558,B2106,milan,MX1,Beverage,3,757,292,0,,Cold
OI559,B1932,Milan,M14,PASTA,1,577,1330,86,Extra cheese,
OI560,B1253,MILAN ,M34,PASTA,3,263,1135,21,Extra cheese,Hot
OI561,B3293,MILAN ,M13,Pasta,3,557,440,22,,
OI562,B295,Milan,M36,PASTA,3,595,353,0,,Hot
OI563,B3967,ROME,M18,pizza,2,311,476,17,Extra cheese,Hot
OI564,B35,ROME,M47,pizza,3,533,538,0,Extra cheese,
OI565,B1578,MILAN ,M10,pizza,2,280,756,0,Extra cheese,
OI566,B3126,Florence,M45,Beverage,3,656,325,0,Extra cheese,Hot
OI567,B2709,Milan,M9,pizza,1,461,420,36,,Hot
OI568,B395,ROME,M20,PASTA,1,456,277,30,,
OI569,B1685,milan,M5,Pasta,2,622,1354,0,Extra cheese,
OI570,B248,Milan,M1,Pasta,1,412,649,6,,
OI571,B3382,MILAN ,M25,pizza,3,599,1151,0,Extra cheese,
OI572,B2651,milan,MX2,Pizza ,3,514,403,23,,Cold
OI573,B3650,milan,M11,Beverage,1,698,740,0,Extra cheese,
OI574,B3522,ROME,M47,Pasta,2,576,215,70,Extra cheese,Hot
OI575,B1786,milan,M35,Pizza ,1,539,1112,0,,
OI576,B2056,milan,M32,Pizza ,2,325,303,0,,
OI577,B1887,ROME,M37,Pasta,2,547,888,10,Extra cheese,Cold
OI578,B2942,MILAN ,MX1,PASTA,3,634,724,20,,Hot
OI579,B394,milan,M31,PASTA,3,512,489,109,,
OI580,B2745,ROME,M11,Beverage,1,365,246,0,Extra cheese,Cold
OI581,B706,MILAN ,M25,Pasta,3,449,738,14,Extra cheese,Cold
OI582,B3445,ROME,M32,Pasta,1,309,795,28,,
OI583,B1528,Milan,M15,PASTA,1,341,774,0,,Hot
OI584,B464,Milan,M14,pizza,2,509,829,16,,Cold
OI585,B2631,ROME,M31,Pasta,2,543,1463,0,,Cold
OI586,B97,milan,M43,Pizza ,1,513,1353,85,Extra cheese,Cold
OI587,B2510,Florence,M38,Beverage,2,388,919,102,,
OI588,B3194,Milan,M20,Pasta,1,556,231,33,,
OI589,B2551,Rome,M25,PASTA,3,657,1025,73,,
OI590,B108,Rome,M3,Pasta,1,489,1222,63,,
OI591,B754,Milan,M9,Pasta,1,347,1190,5,,Hot
OI592,B3917,MILAN ,M45,Beverage,3,428,682,73,,Cold
OI593,B952,Milan,M14,Pizza ,1,641,1031,79,,Cold
OI594,B2385,Milan,M32,Pizza ,1,314,1436,111,Extra cheese,Cold
OI595,B3677,Milan,M5,Pasta,2,705,1316,0,Extra cheese,Hot
OI596,B3742,Rome,M13,Pasta,2,577,1256,0,,Cold
OI597,B534,Rome,M14,PASTA,3,509,894,94,,
OI598,B1542,ROME,M48,PASTA,2,270,775,101,,Cold
OI599,B3541,ROME,M2,Pasta,2,670,1484,9,Extra cheese,Cold
OI600,B2590,MILAN ,M20,Pasta,1,359,1198,109,Extra cheese,Cold
OI601,B697,MILAN ,M18,PASTA,2,409,1031,0,,Cold
OI602,B2207,Rome,M49,Pizza ,1,322,1302,38,,
OI603,B692,Rome,M48,Pizza ,3,425,805,33,Extra cheese,Cold
OI604,B1795,Florence,M34,pizza,2,328,1147,0,Extra cheese,
OI605,B2622,Florence,M7,Beverage,3,307,850,31,,Hot
OI606,B3357,MILAN ,M14,pizza,3,560,903,33,Extra cheese,Hot
OI607,B2966,ROME,M30,Pasta,2,652,313,100,,Cold
OI608,B3968,Milan,M14,Pasta,1,696,601,11,,Hot
OI609,B1929,MILAN ,M12,Beverage,1,311,575,40,,
OI610,B521,Milan,M17,pizza,2,550,1483,0,,Cold
OI611,B1183,ROME,M41,pizza,2,528,519,0,Extra cheese,Cold
OI612,B885,MILAN ,M29,PASTA,3,338,515,0,,Cold
OI613,B299,Rome,M1,pizza,3,615,285,34,,Hot
OI614,B2925,Florence,M4,Pasta,3,485,1251,0,Extra cheese,Cold
OI615,B1849,Rome,M15,PASTA,2,234,312,0,Extra cheese,
OI616,B1403,Florence,M25,Beverage,1,383,321,0,,
OI617,B1423,Rome,M3,Beverage,2,316,887,39,,
OI618,B1439,milan,M9,Pizza ,2,794,741,66,,Hot
OI619,B3256,milan,M44,Pasta,3,783,968,85,,Cold
OI620,B240,Rome,MX1,PASTA,1,390,397,67,,Cold
OI621,B511,Rome,M39,Pizza ,3,383,1380,31,Extra cheese,Cold
OI622,B1449,Milan,M15,pizza,3,416,753,0,,Hot
OI623,B3695,milan,M19,Pasta,3,246,1132,0,,
OI624,B1912,ROME,M17,Beverage,2,718,1360,17,,Cold
OI625,B674,Florence,M35,Pizza ,1,284,1195,116,Extra cheese,Cold
OI626,B2735,Rome,M34,PASTA,3,728,317,0,,Hot
OI627,B2675,milan,M23,Beverage,1,412,1284,0,,Hot
OI628,B1907,MILAN ,M32,Pasta,2,493,1273,85,,
OI629,B767,MILAN ,M17,Beverage,3,608,1324,0,,Hot
OI630,B3794,milan,M46,Pizza ,1,605,950,25,,Cold
OI631,B2399,milan,M16,Beverage,3,680,314,13,Extra cheese,Cold
OI632,B318,Rome,M48,Beverage,3,235,838,35,,Hot
OI633,B610,Rome,M40,pizza,2,500,369,7,,Cold
OI634,B1905,milan,M3,Beverage,3,624,1138,0,,Cold
OI635,B1694,milan,M50,PASTA,2,391,761,30,,Cold
OI636,B40,ROME,M19,pizza,1,287,1398,7,,Cold
OI637,B2999,milan,M16,PASTA,3,613,1193,0,,Cold
OI638,B2084,Milan,M22,PASTA,2,375,1130,110,,Cold
OI639,B2445,milan,M19,PASTA,1,345,913,20,,
OI640,B1815,Rome,M22,Pizza ,1,701,1029,28,,Hot
OI641,B2744,MILAN ,M17,Beverage,3,441,1092,32,Extra cheese,
OI642,B886,Florence,M16,pizza,1,726,611,90,,Cold
OI643,B3483,Milan,M41,pizza,3,790,573,86,,Cold
OI644,B2640,Milan,M34,Beverage,1,692,1405,28,,Hot
OI645,B104,milan,M4,PASTA,2,573,227,17,Extra cheese,Hot
OI646,B1151,Milan,M31,Beverage,1,773,273,0,,Hot
OI647,B1085,Florence,M10,Pasta,1,683,791,0,,
OI648,B933,milan,M38,PASTA,3,617,1230,115,,Cold
OI649,B647,Rome,M32,PASTA,3,452,704,106,Extra cheese,Hot
OI650,B579,MILAN ,M49,Pasta,3,682,556,65,,
OI651,B2058,Florence,M7,Pizza ,1,713,252,0,Extra cheese,
OI652,B2300,Milan,M47,pizza,1,412,673,0,,Hot
OI653,B1101,MILAN ,M50,pizza,1,390,1191,28,,Cold
OI654,B2002,milan,M15,Pizza ,1,389,502,11,,Hot
OI655,B599,Milan,M21,Pasta,2,792,584,16,,Cold
OI656,B396,Florence,M6,Pizza ,2,270,1064,5,,Cold
OI657,B3413,MILAN ,M38,Pasta,1,404,1390,87,,
OI658,B3893,Rome,M22,pizza,1,788,1031,30,,Hot
OI659,B3999,Milan,M44,Beverage,1,417,475,0,,
OI660,B2349,ROME,M8,Pasta,3,469,1018,26,,Cold
OI661,B3840,Rome,M14,Beverage,3,720,896,9,Extra cheese,Cold
OI662,B2658,MILAN ,M24,Beverage,3,794,354,29,Extra cheese,Cold
OI663,B1663,Florence,M4,PASTA,1,402,974,79,Extra cheese,
OI664,B3249,MILAN ,MX2,Pasta,2,440,1122,5,,
OI665,B1032,MILAN ,M10,Beverage,1,628,518,0,,Cold
OI666,B1923,MILAN ,M49,pizza,1,385,497,0,Extra cheese,Cold
OI667,B538,Milan,M42,Beverage,2,396,1251,102,Extra cheese,
OI668,B116,MILAN ,M15,Pizza ,1,306,1129,0,Extra cheese,Hot
OI669,B2421,ROME,M24,PASTA,3,772,869,92,,Hot
OI670,B690,Milan,M31,Pasta,2,521,624,0,,
OI671,B1747,milan,M47,pizza,1,267,1100,98,Extra cheese,Hot
OI672,B3662,milan,M25,PASTA,2,467,1113,10,,Hot
OI673,B996,Florence,M41,Beverage,1,531,819,11,Extra cheese,
OI674,B3949,Florence,M10,PASTA,1,607,1304,96,Extra cheese,
OI675,B1044,ROME,M22,Pasta,1,724,821,0,Extra cheese,
OI676,B1711,Florence,M37,Pasta,3,726,374,0,,Cold
OI677,B2445,milan,M39,Pasta,2,529,709,0,,Hot
OI678,B3771,Rome,M34,Pasta,1,624,1154,23,,Cold
OI679,B412,Milan,M28,pizza,2,446,663,0,,
OI680,B3250,milan,M45,Pizza ,2,280,460,36,,Hot
OI681,B1711,MILAN ,M39,PASTA,1,378,421,110,Extra cheese,Cold
OI682,B3508,Florence,M1,Pizza ,3,661,487,0,,Cold
OI683,B365,Rome,M36,PASTA,3,400,333,11,,
OI684,B3792,Rome,M41,pizza,3,771,988,21,,Hot
OI685,B2489,Florence,M10,pizza,2,452,447,33,,Cold
OI686,B1602,Rome,M7,Pasta,2,439,1308,0,Extra cheese,Cold
OI687,B515,Rome,M25,pizza,2,553,1101,112,Extra cheese,Hot
OI688,B2384,Milan,M19,pizza,1,564,326,0,,
OI689,B2996,milan,M4,Beverage,2,529,528,108,,Hot
OI690,B475,milan,M14,Beverage,3,637,1195,37,,Cold
OI691,B2195,Florence,M45,pizza,3,792,421,34,,Hot
OI692,B2099,ROME,M24,Pizza ,3,789,503,81,Extra cheese,
OI693,B1105,Rome,M15,Pizza ,1,631,1029,16,,Hot
OI694,B1891,Milan,MX2,Pizza ,2,417,901,0,Extra cheese,Cold
OI695,B3790,Milan,M24,Pizza ,3,781,1267,92,,
OI696,B1080,Rome,M35,PASTA,1,787,1145,14,,
OI697,B2572,Milan,M18,Pizza ,3,409,1462,0,,Cold
OI698,B3675,Florence,M37,Pasta,2,362,345,27,Extra cheese,Hot
OI699,B2375,Rome,M26,Pizza ,1,518,492,40,,Cold
OI700,B136,Milan,M20,pizza,1,696,1152,6,,Cold
OI701,B1766,milan,M25,Pasta,2,652,1368,0,Extra cheese,
OI702,B2,Milan,M38,Pizza ,3,562,401,23,,Hot
OI703,B1149,Rome,MX2,Pasta,2,242,756,105,,Cold
OI704,B205,milan,M33,Beverage,1,342,307,14,,
OI705,B863,Milan,M40,Pasta,1,799,928,64,,Cold
OI706,B1808,Florence,M17,Pizza ,1,785,312,27,,Hot
OI707,B1973,milan,M33,Beverage,1,458,1455,36,Extra cheese,Cold
OI708,B1284,ROME,M25,pizza,2,339,982,0,,
OI709,B2286,MILAN ,M35,Pizza ,2,267,1368,73,,
OI710,B819,Milan,MX1,Beverage,1,501,382,0,,Hot
OI711,B1662,MILAN ,M43,pizza,3,242,612,100,Extra cheese,Hot
OI712,B3582,Milan,M19,Pizza ,3,695,1480,17,Extra cheese,
OI713,B2669,Florence,M15,Pasta,3,664,427,0,,
OI714,B3485,milan,M35,Pasta,2,217,1088,0,,Hot
OI715,B2164,Rome,M25,Beverage,1,286,255,0,,Hot
OI716,B3762,ROME,M35,PASTA,2,791,1182,109,,
OI717,B3249,Rome,M23,Beverage,2,445,932,32,Extra cheese,Hot
OI718,B3701,ROME,M5,PASTA,2,498,1124,16,,
OI719,B2317,Rome,M45,PASTA,2,217,521,92,,
OI720,B590,milan,M4,Pasta,2,553,1475,9,,
OI721,B182,Florence,M39,Pasta,3,395,1474,28,,
OI722,B3666,ROME,M25,PASTA,3,548,682,10,Extra cheese,Cold
OI723,B928,milan,M15,Beverage,1,655,986,0,,
OI724,B2744,milan,M4,pizza,3,598,1001,99,Extra cheese,Hot
OI725,B965,MILAN ,M36,Beverage,2,539,573,0,Extra cheese,Hot
OI726,B2599,Florence,M45,pizza,3,517,820,24,,
OI727,B579,Rome,M1,pizza,1,575,414,40,,Hot
OI728,B2780,milan,M9,Pasta,3,662,1134,99,,Hot
OI729,B1411,MILAN ,M50,Beverage,3,446,1375,0,,Hot
OI730,B2831,Milan,M18,Pasta,1,698,468,0,,Hot
OI731,B3724,ROME,M49,Pizza ,1,549,1117,0,,Cold
OI732,B880,Milan,M30,Pasta,2,636,633,0,,Hot
OI733,B1430,Rome,M7,Pizza ,2,647,1290,0,,Cold
OI734,B1712,Milan,M11,PASTA,1,510,946,0,Extra cheese,
OI735,B3879,Rome,M24,pizza,2,363,330,98,,
OI736,B135,Florence,M38,Beverage,2,504,353,24,,Cold
OI737,B1752,Rome,M13,Beverage,3,379,914,31,Extra cheese,Cold
OI738,B2226,MILAN ,M28,Pizza ,2,627,1395,117,,
OI739,B2035,Florence,M32,Pasta,2,320,1348,31,,Cold
OI740,B1901,Florence,M39,Beverage,2,486,890,9,Extra cheese,
OI741,B22,ROME,M21,PASTA,2,622,1230,34,,Cold
OI742,B1075,ROME,M25,Pizza ,3,565,294,39,Extra cheese,Cold
OI743,B1669,Florence,M1,Pizza ,1,719,575,0,Extra cheese,Cold
OI744,B419,milan,M27,Pizza ,2,200,1489,61,Extra cheese,Hot
OI745,B740,milan,M22,Pasta,1,429,1349,71,Extra cheese,
OI746,B1154,Florence,M17,Pizza ,1,704,974,80,,Cold
OI747,B2096,MILAN ,M30,Beverage,2,293,845,68,Extra cheese,Cold
OI748,B1130,ROME,M24,Beverage,1,759,841,117,,Cold
OI749,B2049,MILAN ,M43,Beverage,3,268,1087,27,Extra cheese,
OI750,B2458,MILAN ,M46,PASTA,1,763,1169,0,,
OI751,B2839,Milan,M3,Beverage,1,708,818,0,,Hot
OI752,B1177,Rome,M39,PASTA,1,633,252,99,,Hot
OI753,B1289,Milan,M43,pizza,3,529,1439,0,Extra cheese,
OI754,B1853,MILAN ,M42,Pasta,1,570,1463,83,,Cold
OI755,B3732,MILAN ,M44,pizza,3,479,544,61,,Hot
OI756,B69,ROME,M44,pizza,1,726,582,39,,Cold
OI757,B2336,Rome,M3,Beverage,2,378,864,62,,Cold
OI758,B490,Milan,M22,Beverage,1,787,619,34,,Hot
OI759,B3425,ROME,M29,Pizza ,3,230,1023,118,,
OI760,B1129,milan,M8,pizza,1,375,1309,110,,Cold
OI761,B3473,MILAN ,M39,pizza,3,573,1302,15,Extra cheese,Hot
OI762,B2840,ROME,M27,Beverage,1,339,1051,12,,
OI763,B2756,MILAN ,M43,Beverage,1,645,242,0,,Cold
OI764,B510,Milan,M2,PASTA,3,430,925,0,,
OI765,B3125,MILAN ,M17,Beverage,3,592,1395,12,,
OI766,B1069,MILAN ,M39,PASTA,3,554,1500,0,,Cold
OI767,B2323,Florence,M33,pizza,3,287,697,39,Extra cheese,
OI768,B2040,Milan,M1,Beverage,3,290,1489,67,,Hot
OI769,B3262,ROME,M31,pizza,3,363,626,17,,Hot
OI770,B1129,Florence,M6,Pizza ,1,676,401,91,,
OI771,B1705,milan,M16,Beverage,2,241,1249,72,,Hot
OI772,B3017,ROME,M4,PASTA,1,255,825,23,Extra cheese,
OI773,B980,Milan,M21,Beverage,2,727,1350,11,Extra cheese,Cold
OI774,B1949,Milan,M8,pizza,1,548,1474,60,Extra cheese,Hot
OI775,B2094,milan,M19,PASTA,2,299,1221,0,Extra cheese,
OI776,B3397,Florence,M15,Pasta,1,706,1208,22,,Hot
OI777,B3645,MILAN ,M4,Pizza ,3,374,880,0,,Hot
OI778,B3776,ROME,M23,Pasta,1,618,1225,0,,Hot
OI779,B2573,milan,M22,Beverage,3,698,1462,31,,Cold
OI780,B720,Milan,M6,Pizza ,2,208,1498,0,,
OI781,B561,milan,M7,pizza,1,668,973,78,Extra cheese,
OI782,B1384,milan,M43,Pizza ,1,788,461,108,,
OI783,B1363,Florence,M3,Pasta,1,445,754,119,,
OI784,B3765,ROME,M45,pizza,1,335,1353,113,,
OI785,B3853,ROME,M38,pizza,2,478,1395,107,,Hot
OI786,B1441,Rome,M19,PASTA,3,256,791,36,,
OI787,B442,MILAN ,M29,Pizza ,1,782,726,5,,Cold
OI788,B414,MILAN ,M19,pizza,2,630,943,79,,Cold
OI789,B3028,milan,M21,pizza,1,723,1246,39,,Cold
OI790,B1303,ROME,M2,Beverage,1,225,712,20,Extra cheese,Cold
OI791,B636,milan,M5,Beverage,1,429,1094,36,Extra cheese,Hot
OI792,B2521,Rome,M14,Pizza ,2,335,1103,12,,Hot
OI793,B1055,milan,M8,pizza,1,408,1279,0,,Cold
OI794,B1945,milan,M9,PASTA,2,349,289,0,Extra cheese,Cold
OI795,B1416,Rome,M14,Pasta,3,253,1079,0,Extra cheese,
OI796,B2282,Florence,M43,Beverage,2,666,629,0,,Hot
OI797,B2175,ROME,M22,PASTA,3,671,948,103,,Cold
OI798,B3868,milan,M15,Pasta,3,487,956,0,Extra cheese,
OI799,B1420,ROME,M49,Beverage,3,792,1256,0,,
OI800,B2541,milan,M18,Beverage,1,708,1347,0,Extra cheese,Hot
OI801,B1687,milan,M17,PASTA,3,526,895,17,,Hot
OI802,B1163,Florence,M37,Pizza ,3,301,1420,68,,Cold
OI803,B207,Florence,M37,PASTA,1,498,503,0,Extra cheese,Hot
OI804,B3547,ROME,M2,Pasta,3,670,660,0,,Hot
OI805,B1202,milan,M42,Pasta,3,728,1219,15,,
OI806,B980,Florence,M37,Pasta,2,321,477,0,,Cold
OI807,B2538,ROME,MX2,Beverage,2,279,302,0,Extra cheese,
